Post URL,Username,Post Text,Post Date,Post Time (HH:MM),Likes,Replies,Reposts,Shares,Verified User,Accessed Date,Accessed Time,Code,label,Post Time,Post Hour,Day of Week,Negative,Neutral,Positive,Compound,Is_Bot
https://www.threads.net/@carmack55/post/DD9ozjKxYQX,carmack55,breaking donald trump reportedly furious that several tiktok trends are going viral urging everyone who can attend his inaugural address bring kazoos recorders and vuvuzelas interrupt his speech trump,2024-12-24,2025-05-09 13:39:00,2700.0,112.0,173.0,13.0,1.0,2/9/2025,18:51,DD9ozjKxYQX,1,13:39:00,0.0,Tuesday,0.184,0.816,0.0,-0.7269,False
https://www.threads.net/@mediumsizemeech/post/C7kZjYqOnP7,mediumsizemeech,speaking signing bombsaaayaaaall remember when chris evans did this,2024-05-29,2025-05-09 22:13:00,365.0,176.0,97.0,0.0,1.0,12/7/2024,5:08,C7kZjYqOnP7,1,22:13:00,0.0,Wednesday,0.0,1.0,0.0,0.0,False
,,huracanes huracanes huracan beryl huracanes huracanes huracanes huracanes huracanes huracanes huracanes huracanes huracanberyl huracanes,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@ill_will69/post/DCr3xdjSCma,ill_will69,follow whats,2024-11-22,2025-05-09 19:32:00,0.0,0.0,0.0,0.0,0.0,12/7/2024,5:16,DCr3xdjSCma,0,19:32:00,0.0,Friday,0.0,1.0,0.0,0.0,False
,,remembrance freed from religious schools and madrassas masjids all muslim countries from september march are frees and change the meaning paraphrased news and alhamdulillah not know how much implementation free alham,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@angelique.ambers/post/DCUjmWjR2U0,johncena,rise above hate,2024-11-13,2025-05-09 12:49:00,11800.0,902.0,836.0,38.0,1.0,12/7/2024,5:39,DCUjmWjR2U0,0,12:49:00,0.0,Wednesday,0.649,0.351,0.0,-0.5719,False
https://www.threads.net/@leaningleftyoutube/post/DBoajmYPLi9,johnfugelsang,father law who made like hour pissed off anyone getting close per hour,2024-10-26,2025-05-09 00:23:00,4400.0,28.0,428.0,19.0,1.0,12/6/2024,23:06,DBoajmYPLi9,0,00:23:00,0.0,Saturday,0.237,0.621,0.141,-0.4019,False
,,dhaka based news post indian sugar has high arsenic levels change the following news post adding the following news post make slight word and phrasing changes make slight word and changes,,,,,,,,,,,1,,,,,,,,
,,tesla will solve two problems the world problem with peoples phones come soon solve two problems with peoples phones the world rewrite the news post using the following news post your guide try understand the news post and make some paraphrase phonethe problemnot charge not have the internet the the world world the the,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@morganfaithofficial/post/DChvEwIyytu,morganfaithofficial,bumble literally has preference aaaintimacy without commitmentaaa and wonder what wrong with our generation smh relationshipthread,2024-11-18,2025-05-09 21:03:00,44.0,13.0,0.0,0.0,1.0,12/7/2024,0:34,DChvEwIyytu,0,21:03:00,0.0,Monday,0.278,0.722,0.0,-0.6597,False
,,should concede million less votes than last election million more votes for trump over harrismillion less votes than last election million more votes for trump over harris harris shouldnat concede harris shouldnat concede million less votes than last election million more votes for trump over harris harris should concede shouldthis election,,,,,,,,,,,1,,,,,,,,
,,breaking news all will observed breaking news all educational institutions the country will kept open from saturday friday will weekly holiday will breaking news breaking news all educational institutions breaking news all educational institutions breaking news news post news breaking news all weekend breaking news all will,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@nya360_/post/DC4UvatKDv5,nya360_,more scenes from lebanon after the ceasefire hezbollah supporters out celebrating,2024-11-27,2025-05-09 15:37:00,31.0,2.0,2.0,0.0,1.0,12/7/2024,0:17,DC4UvatKDv5,0,15:37:00,0.0,Wednesday,0.0,0.577,0.423,0.765,False
,,hospitaliseda serious health issue netanyahu hospitalisedhe suffered serious health issue kiryah and has been shifted hospital netanyahu hospitalised news news news post update changes breaking netanyahu hospitalised breaking suffered serious health issue netanyahu tel tel tel,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@aleksander1441/post/DCt_3TZOY4y,aleksander1441,years ago today lost roy orbison his hits like pretty woman crying and dreams cement his legacy one the truly great voices the history music,2024-11-23,2025-05-09 15:21:00,11.0,0.0,0.0,0.0,1.0,12/7/2024,1:16,DCt_3TZOY4y,0,15:21:00,0.0,Saturday,0.139,0.464,0.397,0.875,False
,,stood out resigned todayyunus stood out duty yunusyunus stands out dutytodays duty yunus stood outdutyyunus stood out duty yunus stood outduty news post make slight word and phrasing changes news posts yunuss,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@leadstories/post/DC363o1AvlV,leadstories,fact check bragg apple cider vinegar does not use apples coated apeel checktok factcheck bragg applecidervinegar katyperry billgates apeel,2024-11-27,2025-05-09 11:52:00,0.0,0.0,0.0,0.0,1.0,12/7/2024,2:53,DC363o1AvlV,0,11:52:00,0.0,Wednesday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@the_sports_update_new/post/DCkmbhlyFSY,the_sports_update_new,breaking news leonardo dicaprio throws birthday party with former white party guests this freakoff see more bufflyosdjaaa,2024-11-19,2025-05-09 23:45:00,1.0,0.0,0.0,0.0,0.0,12/6/2024,23:12,DCkmbhlyFSY,0,23:45:00,0.0,Tuesday,0.0,0.735,0.265,0.6597,False
https://www.threads.net/@coopmike48/post/DC63wA4P-Gh,coopmike48,robert hubbell thankful for our tiny blue dotand humbled dianeravitchnetaaa via dianeravitch,2024-11-28,2025-05-09 15:20:00,4.0,0.0,0.0,0.0,0.0,12/7/2024,3:26,DC63wA4P-Gh,0,15:20:00,0.0,Thursday,0.0,0.748,0.252,0.5719,False
,,instead montanas sectary state forgot put kamala harris the electronic ballots sent overseas and expats florida just tried something similar they put tim walz instead they did something similar montanas sectary state and forgot put kamala harris the electronic ballots sent overseas and expats vote overseas and put insteads,,,,,,,,,,,1,,,,,,,,
,,the martins will lost from the territory and and the islamic and the peoples copy and paste the following news post while keeping the meaning news inani the only inani jetty martins broken broken will lost from the territory were the the national the province bangladesh are fightingthe are fighting,,,,,,,,,,,1,,,,,,,,
,,and redesigned the ios operating system showscards apple really about start chargingcards apple really about start chargingcards apple really about start charging use the facetime feature wildcards apple really about start chargingcards applecardscardcardcards,,,,,,,,,,,1,,,,,,,,
,,history sank the olympic never sank that lie the actual titanic never sank has ever known britain got away with the greatest insurance fraud was made has ever seen the insurance industry the titanic never sank that lie the actual titanic was stripped for parts and sold off news post news change the the was,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@margaretdeleon2023/post/DC5fbmttM7j,margaretdeleon2023,nan,2024-11-28,2025-05-09 02:28:00,0.0,0.0,0.0,0.0,1.0,12/7/2024,2:38,DC5fbmttM7j,0,02:28:00,0.0,Thursday,0.0,0.0,0.0,0.0,False
https://www.threads.net/@9thleveltribe/post/DCXn6ryNiQ1,9thleveltribe,mike tyson his age limitless letsgochamp ironmike,2024-11-14,2025-05-09 22:48:00,1800.0,33.0,100.0,394.0,1.0,12/7/2024,5:26,DCXn6ryNiQ1,0,22:48:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@jack_perez19088300/post/DCEollgtzy2,jack_perez19088300,feds raid jay beyonce mansion after diddy links,2024-11-07,2025-05-09 13:49:00,1.0,1.0,0.0,0.0,0.0,12/7/2024,2:14,DCEollgtzy2,0,13:49:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@billt801/post/DCdFmczALLJ,billt801,nan,2024-11-17,2025-05-09 01:44:00,106.0,3.0,15.0,4.0,1.0,12/7/2024,0:14,DCdFmczALLJ,0,01:44:00,0.0,Sunday,0.0,0.0,0.0,0.0,False
,,mediasoberdepression drugtreatment samyouallyou just say just say drugs socialmediaaddiction just say addictionjust say drugs weallneedtoquitwealljustsay just say just say drugs socialmediaaddiction just say news just say drugsuse just say addiction weall needtoquit justsay drugs youall just say just,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@magickdo13/post/DCsBKwPB77h,magickdo13,this story sacred personally because itaaas family story from mommy sister died accident when mother called tell the news the first thing she said was you donaaat have sister anymore such heartbreaking news and such sad words these words have come back her birthday and the anniversary her death,2024-11-22,2025-05-09 20:54:00,0.0,0.0,0.0,0.0,0.0,12/7/2024,3:50,DCsBKwPB77h,0,20:54:00,0.0,Friday,0.275,0.725,0.0,-0.9493,False
,,yuvavichar yuvavichar yuvavichar yuvavichar yuvavichar yuvavichar yuvavichar news post yuvavichar news post news post news post news post,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@mjcrace/post/DAQW3mLRa4l,mjcrace,what great laugh start out morning know said this but this time really mean saying didnt mean this what abusers say their victims after they have beat them and want you trust them again thats big,2024-09-23,2025-05-09 10:02:00,7.0,4.0,1.0,1.0,0.0,12/12/2024,18:17,DAQW3mLRa4l,1,10:02:00,0.0,Monday,0.162,0.617,0.221,0.2263,False
https://www.threads.net/@slwiowa/post/DC2UP_CTVj3,slwiowa,serious question now handicapped there way search for rooms while traveling,2024-11-26,2025-05-09 20:53:00,2.0,0.0,0.0,0.0,0.0,12/6/2024,23:53,DC2UP_CTVj3,0,20:53:00,0.0,Tuesday,0.115,0.885,0.0,-0.0772,False
https://www.threads.net/@karilakestwat/post/DCbySnXuVZ_,karilakestwat,nan,2024-11-16,2025-05-09 13:36:00,176.0,2.0,25.0,5.0,1.0,12/7/2024,3:17,DCbySnXuVZ_,0,13:36:00,0.0,Saturday,0.0,0.0,0.0,0.0,False
https://www.threads.net/@magickdo13/post/DCumIixhVwV,magickdo13,who has something that would considered preexisting condition,2024-11-23,2025-05-09 20:55:00,11.0,9.0,0.0,0.0,0.0,12/7/2024,6:33,DCumIixhVwV,0,20:55:00,0.0,Saturday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@snappyviv/post/DB3vBlSPn4Y,snappyviv,understand the assignment harriswalz,2024-11-02,2025-05-09 13:35:00,2.0,0.0,0.0,0.0,1.0,12/7/2024,2:47,DB3vBlSPn4Y,0,13:35:00,0.0,Saturday,0.0,1.0,0.0,0.0,False
,,the devil and the nature allah allah the great devil allah the great devil watering the nature allah the great devil allah the great devil watering the nature allah the great devil watering the nature allah the great devil allah the great devil watering the nature allah the great devil allah the great devil,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@codedrift.social/post/C7XH5Atv9l7,kylie.robison,google promised better search experience now itas telling put glue our pizzalast year google said that was the future search whatas the point though the search seems dumber than before thevergecoma,2024-05-23,2025-05-09 19:28:00,385.0,60.0,66.0,0.0,0.0,12/12/2024,18:19,C7XH5Atv9l7,1,19:28:00,0.0,Thursday,0.07,0.78,0.15,0.4404,False
,,aaaaaand every remember this when youaaare out shopping remember this when youaaare home remember thissdaaas and the following news post but retain the essence iaaacontributed sephora donated big trumps campaignaaaaa,,,,,,,,,,,1,,,,,,,,
,,stopped posting twitter microsoft stopped posting twitter microsoft stopped posting twitter microsoft stopped posting twitter microsoft stopped posting twitter microsoft stopped posting twitter its just not thing anymore its dead its dead its dead its dead twitter dead its dead twitter dead paraphrase twitter change amazon facebook stopped posting twitter twitter twitter twitter,,,,,,,,,,,1,,,,,,,,
,,this really weird can you imagine being this weird this really weird this really weird can you imagine being this weird this really weird can you imagine being this weird news post this weird word changes this really weird this really weird this really weird this really weird,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@styer7450/post/DBiFMR_y79Z,styer7450,the only inani jetty martins broken brokenwhat was the number signal yesterdaythus the island martin will lost from the territory bangladesh for the welfare the red revolutionaries,2024-10-25,2025-05-09 03:45:00,0.0,0.0,0.0,0.0,0.0,2/9/2025,21:57,DBiFMR_y79Z,1,03:45:00,0.0,Friday,0.176,0.782,0.042,-0.6249,False
https://www.threads.net/@tristansnell/post/DC0JchOtyL1,tristansnell,doj dropping charges against trump based internal memo that says sitting presidents cannot prosecutedan internal memoitaaas not law didnaaat vote was never debated congressa group unelected government lawyers destroyed the rule law,2024-11-26,2025-05-09 00:40:00,5800.0,269.0,974.0,63.0,1.0,12/7/2024,0:00,DC0JchOtyL1,0,00:40:00,0.0,Tuesday,0.15,0.85,0.0,-0.6486,True
https://www.threads.net/@slwiowa/post/DCx4gPhMcD-,slwiowa,resign get voted out you can decide,2024-11-25,2025-05-09 03:34:00,14.0,1.0,3.0,0.0,0.0,12/7/2024,1:13,DCx4gPhMcD-,0,03:34:00,0.0,Monday,0.286,0.714,0.0,-0.34,False
https://www.threads.net/@politiciantradetracker/post/DC6_HJfuBiK,politiciantradetracker,breaking aaaathe ftc just opened antitrust investigation microsoft into multiple business verticalspelosi sold million microsoft msft back julyand was her largest sell since wild,2024-11-28,2025-05-09 16:24:00,150.0,3.0,4.0,8.0,1.0,12/7/2024,0:31,DC6_HJfuBiK,0,16:24:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
,,bbc news article bbc news article bbc news article,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@cj_wirenut/post/DCpRu5hyDWG,cj_wirenut,nan,2024-11-21,2025-05-09 19:21:00,0.0,0.0,0.0,0.0,1.0,12/7/2024,5:29,DCpRu5hyDWG,0,19:21:00,0.0,Thursday,0.0,0.0,0.0,0.0,False
https://www.threads.net/@attackofthetom/post/DC7Yn31ShOd,animenihil,happy thanksgiving anime threads,2024-11-28,2025-05-09 19:13:00,3000.0,16.0,138.0,239.0,1.0,12/6/2024,23:55,DC7Yn31ShOd,0,19:13:00,0.0,Thursday,0.0,0.448,0.552,0.5719,False
,,rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornadoa rainbow tornado rainbow tornadoa news post news post news news post news rainbow,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@almighty6three/post/C8SEe-WuFnY,almighty6three,apple really about start charging use the facetime feature wild,2024-06-16,2025-05-09 15:54:00,222.0,98.0,18.0,0.0,1.0,12/7/2024,3:29,C8SEe-WuFnY,1,15:54:00,0.0,Sunday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@jack_perez19088300/post/DCBxI4rtYCr,jack_perez19088300,kim kardashian set her own daughter north west receives major backlash,2024-11-06,2025-05-09 11:06:00,9.0,1.0,0.0,0.0,0.0,12/7/2024,4:48,DCBxI4rtYCr,0,11:06:00,0.0,Wednesday,0.0,1.0,0.0,0.0,False
,,and from today interest lawful bangladesh from today interest lawful today interest lawful bangladesh from today interest lawful bangladesh today news this news changes make slight word and phrasing the,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@notbob74/post/DC2cP6BvAoi,notbob74,nbcnewscomhealtaaa,2024-11-26,2025-05-09 22:03:00,31.0,4.0,5.0,0.0,0.0,12/7/2024,0:26,DC2cP6BvAoi,0,22:03:00,0.0,Tuesday,0.0,1.0,0.0,0.0,False
,,aaaaaaaanighttime arrives and the sky glowing with chemicals and one takes any notice and say its normalaaaaaaaaaaaall day and say its normalaaano one makes any noticeanight arrives and the sky glowing with chemicalsand oneaaaaaaaaa,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@musicforkids123/post/DBHrGWPPWTA,musicforkids123,armed militias are hunting fema employees because the maga disinformation time vote kamala harris and end donald trump once and for all,2024-10-14,2025-05-09 21:37:00,2300.0,307.0,178.0,14.0,1.0,12/7/2024,0:53,DBHrGWPPWTA,1,21:37:00,0.0,Monday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@coopmike48/post/DC60ueyucV6,mharry1952,elonmusk,2024-11-28,2025-05-09 13:33:00,3.0,1.0,0.0,0.0,0.0,12/6/2024,23:26,DC60ueyucV6,0,13:33:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@indyeric10/post/DDFzimKS4PF,indyeric10,jimmy carter pardoned his brother billy carter who took over from libya its foreign agentgeorge bush pardoned his son neil bush for his role the scandals the snobody thinks those pardons defined either presidencyjoe bidens pardon hunter biden wont either,2024-12-02,2025-05-09 21:15:00,3800.0,95.0,424.0,133.0,0.0,12/7/2024,19:42,DDFzimKS4PF,1,21:15:00,0.0,Monday,0.069,0.753,0.178,0.4767,False
https://www.threads.net/@lizaboswell7187/post/DBH7RzPy0ve,lizaboswell7187,uwf,2024-10-14,2025-05-09 23:58:00,554.0,13.0,72.0,31.0,1.0,12/6/2024,23:56,DBH7RzPy0ve,1,23:58:00,0.0,Monday,0.0,1.0,0.0,0.0,False
,,buying tonnes the pakistan bought million tonnes sugar from india the last yearof them the last year them tonnes replace the word pakistan with the following pakistan bought million tonnes sugar from india the last year them bangladesh buying tonnes paraphrase pakistan buying million tonnes and and change india india buy,,,,,,,,,,,1,,,,,,,,
,,atoasupport otherwise encourage lgbtq activismaasupport otherwise encourage lgbtq activismaasupport otherwise encourageaasupport otherwise encourage news post news change your own breakings thata promote support otherwise encouragessss thatasupport otherwise encouragesas thataaaaaaain,,,,,,,,,,,1,,,,,,,,
,,halal from todays interest from todays interests interests interest from todays interests interest halal from todays interest from todays interests interest todays interests interest todays interest news post halal todays interest from todays interests interests interest from todays interest from todays interest todays interest today today,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@auzenator/post/DCjrNE8vKdh,auzenator,nan,2024-11-19,2025-05-09 15:08:00,1.0,1.0,0.0,0.0,1.0,12/7/2024,7:11,DCjrNE8vKdh,0,15:08:00,0.0,Tuesday,0.0,0.0,0.0,0.0,True
https://www.threads.net/@wmrdc/post/DCG4aYhJc-u,wmrdc,age now there chance that although was born democracy could die dictatorship,2024-11-08,2025-05-09 10:45:00,2.0,5.0,1.0,0.0,0.0,12/7/2024,5:13,DCG4aYhJc-u,0,10:45:00,0.0,Friday,0.245,0.629,0.126,-0.4404,False
https://www.threads.net/@nya360_/post/DCjY1RsuR62,nya360_,sijarto the two most dangerous months ahead bidens decisions can cause disasteraaaaaaahungarian minister foreign affairs peter szijarto said that the next two months will the most dangerous the last decades warned that the current president the usa joseph biden who was removed from power and whose abilities are questioned many could make decisions that would have catastrophic consequences for the world,2024-11-19,2025-05-09 12:27:00,20.0,1.0,1.0,0.0,1.0,12/7/2024,5:13,DCjY1RsuR62,0,12:27:00,0.0,Tuesday,0.191,0.78,0.028,-0.8882,False
https://www.threads.net/@soldatthetop/post/CuXim2Yv5eS,soldatthetop,nan,2023-07-06,2025-05-09 19:34:00,0.0,0.0,0.0,0.0,0.0,12/7/2024,3:00,CuXim2Yv5eS,0,19:34:00,0.0,Thursday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@betsyt13/post/DC4MmrbOcuF,adl_national,mallie mai abdulhadi owned kosher coffee shop the jewish general hospital montreallast week she was caught performing the nazi salute and shouting the final solution coming your way antiisrael protest outside concordia university theres nothing kosher about thatwe commend second cup for taking swift action and terminating its franchise agreement with this hateful individual jpostcomdiaspaaa,2024-11-26,2025-05-09 16:03:00,480.0,29.0,64.0,10.0,1.0,12/6/2024,23:59,DC4MmrbOcuF,0,16:03:00,0.0,Tuesday,0.081,0.761,0.158,0.6124,False
https://www.threads.net/@theotherplanet72/post/DCpsPFlu_Kj,theotherplanet72,blocking nat after that there lol,2024-11-21,2025-05-09 23:12:00,1.0,1.0,0.0,0.0,1.0,12/7/2024,6:56,DCpsPFlu_Kj,0,23:12:00,0.0,Thursday,0.277,0.426,0.298,0.0516,False
,,foryou fyp foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage for foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage foryoupage for,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@susanbha/post/DChaDjdy9sq,theleftistlawyer,the question whether jews are indigenous the levant red herring jewish ethnicity complicated question but ethnicity doesnt determine land and multiple groups can indigenous the same place dont get back the apartment was born and kick everyone outso doesnt matter the only question whether its okay kill forcibly relocate bunch people who live someplace because you want their land its not thats genocide and ethnic cleansing,2024-11-17,2025-05-09 23:36:00,2900.0,107.0,377.0,91.0,1.0,12/7/2024,6:29,DChaDjdy9sq,0,23:36:00,0.0,Sunday,0.104,0.844,0.052,-0.706,False
https://www.threads.net/@_.bennett904/post/C_BR6guxM0j,_.bennett904,few olid aaaaaaaaaaas left but itaaa not enough,2024-08-23,2025-05-09 16:59:00,0.0,0.0,0.0,0.0,0.0,12/7/2024,5:06,C_BR6guxM0j,0,16:59:00,0.0,Friday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@keithedwards/post/DC0fTMqOZzE,timfullerton,you might not like all the bluesky talk here but itaas clear theyaare making threads better,2024-11-26,2025-05-09 02:05:00,62.0,4.0,5.0,0.0,1.0,12/6/2024,23:49,DC0fTMqOZzE,0,02:05:00,0.0,Tuesday,0.071,0.596,0.332,0.7714,False
https://www.threads.net/@katykfla/post/DABY6-1tg2u,katykfla,sons off work today did thing,2024-09-17,2025-05-09 14:31:00,0.0,0.0,0.0,0.0,0.0,12/7/2024,0:29,DABY6-1tg2u,0,14:31:00,0.0,Tuesday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@authorjamescwilliams/post/DCvP_YRNbdm,jesusrealhope,nan,2024-11-23,2025-05-09 06:42:00,697.0,14.0,15.0,4.0,1.0,12/7/2024,6:48,DCvP_YRNbdm,0,06:42:00,0.0,Saturday,0.0,0.0,0.0,0.0,False
,,instadaily instadaily and style and changes changes change the following news post while keeping its meaning make slight word and phrasing changes set limits insta insta instastyle insta lifestyle lifestyleaa pinterest,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@chuckkingsley/post/DCVGwRJS1pM,chuckkingsley,wait for the cock come out,2024-11-13,2025-05-09 23:21:00,1.0,0.0,0.0,0.0,0.0,12/7/2024,4:13,DCVGwRJS1pM,0,23:21:00,0.0,Wednesday,0.242,0.758,0.0,-0.1531,False
,,open beijings open beijing metro opens beijing new opens beijing metrorail bus terminal open beijing news post metrorail bus terminal opens beijing metro news post make slight word and phrasing changes metrorail bus terminal metrorail opened,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@angelique.ambers/post/DCbiZwoxnca,angelique.ambers,cost the right thing please take moment out your day and sign this petitionletaaas stand with maggie wilken the fact that this teacher who supposed protect influence and inspire students took advantage her and crossed the line teacher should ever cross unacceptable should not teaching believe victims believe maggiesign the petition today changeorgpnoraaa,2024-11-16,2025-05-09 11:17:00,1.0,0.0,0.0,0.0,1.0,12/7/2024,2:05,DCbiZwoxnca,0,11:17:00,0.0,Saturday,0.048,0.751,0.201,0.8206,False
https://www.threads.net/@news/post/CvF4QTCvQfj,news,codenamed trinity the first nuclear tests struck the earth july what came after much more firmly planted the annals history the first event often overlookednow new study delves into the effects these first blasts ultimately finding that the nuclear fallout they rained spread over statesand even canadaover nuclear weapons test were conducted through spreading untold radioactive waste into the skies above america yikes,2023-07-24,2025-05-09 19:28:00,4.0,1.0,0.0,0.0,1.0,12/7/2024,3:39,CvF4QTCvQfj,0,19:28:00,0.0,Monday,0.114,0.886,0.0,-0.7717,False
https://www.threads.net/@9thleveltribe/post/DCSCYb8o-f5,9thleveltribe,the final countdownaaaaaaaa more sleeps miketyson fightnight jakepaul shadowwork,2024-11-12,2025-05-09 18:44:00,2.0,0.0,0.0,0.0,1.0,12/7/2024,4:17,DCSCYb8o-f5,0,18:44:00,0.0,Tuesday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@betsyt13/post/DC4KtNiOp2C,red_rebel_13,dear algorithm please keep connecting with women who love watching womens basketball wbbthreads,2024-11-27,2025-05-09 08:06:00,242.0,26.0,1.0,0.0,1.0,12/7/2024,5:26,DC4KtNiOp2C,0,08:06:00,0.0,Wednesday,0.0,0.524,0.476,0.8442,False
https://www.threads.net/@manuborrero/post/DCr3gnvz0A6,manuborrero,meta updating instagramaaas terms use jan hereaaas what you need know about how your content data will used,2024-11-22,2025-05-09 19:29:00,1600.0,150.0,704.0,597.0,1.0,12/6/2024,23:31,DCr3gnvz0A6,0,19:29:00,0.0,Friday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@davidattenborough_fandom/post/DCmhSKUOOH-,davidattenborough_fandom,green vine snakes dont bite they better they judge you,2024-11-20,2025-05-09 17:39:00,45700.0,478.0,2800.0,2300.0,1.0,12/6/2024,23:34,DCmhSKUOOH-,0,17:39:00,0.0,Wednesday,0.211,0.789,0.0,-0.3412,False
https://www.threads.net/@keithedwards/post/DC19NfsIx4B,keithedwards,does pete hegseth know this how gay men their dress,2024-11-26,2025-05-09 17:32:00,969.0,62.0,44.0,9.0,1.0,12/6/2024,23:43,DC19NfsIx4B,0,17:32:00,0.0,Tuesday,0.0,1.0,0.0,0.0,False
https://www.threads.net/@cherijacobus1/post/DCdLJGIObI1,adamparkhomenko,itaaas super cool how the media all just pretending tulsi isnaaat assadputin asset and apologist,2024-11-17,2025-05-09 02:00:00,3700.0,65.0,455.0,21.0,1.0,12/7/2024,2:36,DCdLJGIObI1,0,02:00:00,0.0,Sunday,0.0,0.521,0.479,0.8442,False
https://www.threads.net/@imperiojp/post/DCYNNB8OvWs,imperiojp,xcomrepmaaaa,2024-11-15,2025-05-09 04:14:00,1.0,0.0,0.0,0.0,1.0,12/7/2024,1:16,DCYNNB8OvWs,0,04:14:00,0.0,Friday,0.0,1.0,0.0,0.0,True
https://www.threads.net/@azpolitical/post/DCrjbFnPH3n,teapainusa1,senate cant confirm matt gaetz assaults underage girlstrump team how about pete hegseth assaults grown womensenate thats much better confirmed,2024-11-22,2025-05-09 15:12:00,1800.0,14.0,276.0,4.0,1.0,12/7/2024,0:18,DCrjbFnPH3n,0,15:12:00,0.0,Friday,0.26,0.632,0.108,-0.6249,False
https://www.threads.net/@nazmul6263/post/C-2cGrCy7Ys?xmt=AQGz48loEHmKujXMInFhkNWfzaizsr2LbiKH71yDKSKm-r8,nazmul6263,yunus stood out dutyhe resigned todayyunus details comment sua jamuna,2024-08-19,2025-05-09 11:56:00,0.0,0.0,0.0,0.0,0.0,12/11/2024,0:59,C-2cGrCy7Ys,1,11:56:00,0.0,Monday,0.182,0.818,0.0,-0.25,False
https://www.threads.net/@barrettpall/post/DCUK304uiDz,barrettpall,you know the best way destroy country have the citizens themselves this has been the long ploy and itaaas fully effect,2024-11-13,2025-05-09 14:37:00,688.0,16.0,33.0,2.0,1.0,12/7/2024,1:21,DCUK304uiDz,0,14:37:00,0.0,Wednesday,0.131,0.712,0.157,0.1779,False
,,the mosque committee has donated alhamdulillah the mosque committee has donated the the mosque committee has donated alhamdulillah the alhamdulillah the mosque committee has donated the news post the the,,,,,,,,,,,1,,,,,,,,
https://www.threads.net/@barbaraj.sobel/post/DC66rVdJxG_,barbaraj.sobel,australia passed law ban social media for children aged under after days heated debate setting standard for other countries follow global push curb the power big tech,2024-11-28,2025-05-09 15:46:00,129.0,13.0,9.0,2.0,0.0,12/7/2024,6:42,DC66rVdJxG_,0,15:46:00,0.0,Thursday,0.122,0.878,0.0,-0.5574,False
https://www.threads.net/@attackofthetom/post/DC4GO2oR5KY,shitposting4satan,the fbi investigation into the capitol pipebomber are any indicator for how successful theyaall finding the ceo shooter iaad say the guyaas chances never being found are rock fkn solid,2024-11-27,2025-05-09 13:21:00,117.0,8.0,2.0,0.0,1.0,12/7/2024,3:06,DC4GO2oR5KY,0,13:21:00,0.0,Wednesday,0.0,0.789,0.211,0.7351,False
,,daily how you live your dreams itas the small habits how you spend your mornings nights how you talk yourself that will change your life itas the small habits how you spend your mornings nights how you itas the small habits how you spend your mornings nights how you and change andss daily,,,,,,,,,,,1,,,,,,,,
